_id,Año,Entidad,Población,Sexo,Edad,Cantidad,Totales,Porcentaje,Tasa
324,2020,SONORA,Población total,Hombre,15 a 17 años,77693,152327,0.510040899,
325,2020,TABASCO,Población total,Hombre,15 a 17 años,64652,127886,0.505544,
326,2020,TAMAULIPAS,Población total,Hombre,15 a 17 años,89164,175383,0.508395911,
327,2020,TLAXCALA,Población total,Hombre,15 a 17 años,37470,73224,0.51171747,
328,2020,VERACRUZ,Población total,Hombre,15 a 17 años,212237,418032,0.507705152,
329,2020,YUCATÁN,Población total,Hombre,15 a 17 años,58735,115677,0.507750028,
330,2020,ZACATECAS,Población total,Hombre,15 a 17 años,43467,85880,0.506136469,
331,2020,NACIONAL,Población total,Mujer,0 a 17 años,18872585,38247958,0.493427257,
332,2020,AGUASCALIENTES,Población total,Mujer,0 a 17 años,228076,463335,0.492248589,
333,2020,BAJA CALIFORNIA,Población total,Mujer,0 a 17 años,521693,1061893,0.491285845,
334,2020,BAJA CALIFORNIA SUR,Población total,Mujer,0 a 17 años,116305,236629,0.491507803,
335,2020,CAMPECHE,Población total,Mujer,0 a 17 años,141182,286880,0.492129113,
336,2020,COAHUILA,Población total,Mujer,0 a 17 años,483649,982841,0.492092821,
337,2020,COLIMA,Población total,Mujer,0 a 17 años,102818,209402,0.491007727,
338,2020,CHIAPAS,Población total,Mujer,0 a 17 años,1038299,2093426,0.495980751,
339,2020,CHIHUAHUA,Población total,Mujer,0 a 17 años,559761,1137537,0.492081576,
340,2020,CIUDAD DE MÉXICO,Población total,Mujer,0 a 17 años,1001414,2033581,0.492438708,
341,2020,DURANGO,Población total,Mujer,0 a 17 años,300692,612346,0.491049178,
342,2020,GUANAJUATO,Población total,Mujer,0 a 17 años,970267,1965943,0.493537707,
343,2020,GUERRERO,Población total,Mujer,0 a 17 años,613459,1237843,0.495587082,
344,2020,HIDALGO,Población total,Mujer,0 a 17 años,474192,958875,0.494529527,
345,2020,JALISCO,Población total,Mujer,0 a 17 años,1247796,2531145,0.492976894,
346,2020,MÉXICO,Población total,Mujer,0 a 17 años,2475378,5009259,0.494160514,
347,2020,MICHOACÁN,Población total,Mujer,0 a 17 años,764140,1544594,0.494719001,
348,2020,MORELOS,Población total,Mujer,0 a 17 años,279803,568743,0.491967374,
349,2020,NAYARIT,Población total,Mujer,0 a 17 años,193697,394457,0.491047186,
350,2020,NUEVO LEÓN,Población total,Mujer,0 a 17 años,814202,1654929,0.491986061,
351,2020,OAXACA,Población total,Mujer,0 a 17 años,681310,1372915,0.496250678,
352,2020,PUEBLA,Población total,Mujer,0 a 17 años,1061892,2148335,0.49428604,
353,2020,QUERÉTARO,Población total,Mujer,0 a 17 años,346057,700525,0.493996645,
354,2020,QUINTANA ROO,Población total,Mujer,0 a 17 años,267945,543728,0.492792352,
355,2020,SAN LUIS POTOSÍ,Población total,Mujer,0 a 17 años,434844,879923,0.49418415,
356,2020,SINALOA,Población total,Mujer,0 a 17 años,443290,902580,0.49113652,
357,2020,SONORA,Población total,Mujer,0 a 17 años,430484,876174,0.4913225,
358,2020,TABASCO,Población total,Mujer,0 a 17 años,385000,781519,0.492630378,
359,2020,TAMAULIPAS,Población total,Mujer,0 a 17 años,515399,1046920,0.492300271,
360,2020,TLAXCALA,Población total,Mujer,0 a 17 años,207553,421140,0.492836112,
361,2020,VERACRUZ,Población total,Mujer,0 a 17 años,1173570,2378935,0.493317388,
362,2020,YUCATÁN,Población total,Mujer,0 a 17 años,329117,666922,0.493486495,
363,2020,ZACATECAS,Población total,Mujer,0 a 17 años,269301,544684,0.494416946,
364,2020,NACIONAL,Población total,Mujer,0 a 4 años,4969883,10047365,0.494645412,
365,2020,AGUASCALIENTES,Población total,Mujer,0 a 4 años,61452,124430,0.493868038,
366,2020,BAJA CALIFORNIA,Población total,Mujer,0 a 4 años,131891,266301,0.49527039,
367,2020,BAJA CALIFORNIA SUR,Población total,Mujer,0 a 4 años,30976,62455,0.495973101,
368,2020,CAMPECHE,Población total,Mujer,0 a 4 años,39118,78935,0.495572306,
369,2020,COAHUILA,Población total,Mujer,0 a 4 años,138100,279912,0.493369345,
370,2020,COLIMA,Población total,Mujer,0 a 4 años,25781,52313,0.492822052,
371,2020,CHIAPAS,Población total,Mujer,0 a 4 años,285241,574152,0.496803982,
372,2020,CHIHUAHUA,Población total,Mujer,0 a 4 años,143676,291286,0.493247187,
373,2020,CIUDAD DE MÉXICO,Población total,Mujer,0 a 4 años,237027,479904,0.493905031,
374,2020,DURANGO,Población total,Mujer,0 a 4 años,82519,167600,0.492356802,
375,2020,GUANAJUATO,Población total,Mujer,0 a 4 años,266101,538846,0.493834973,
376,2020,GUERRERO,Población total,Mujer,0 a 4 años,166126,335458,0.495221458,
377,2020,HIDALGO,Población total,Mujer,0 a 4 años,117875,238189,0.494880116,
378,2020,JALISCO,Población total,Mujer,0 a 4 años,331861,670983,0.494589282,
379,2020,MÉXICO,Población total,Mujer,0 a 4 años,631609,1276386,0.494841686,
380,2020,MICHOACÁN,Población total,Mujer,0 a 4 años,213012,429837,0.495564598,
381,2020,MORELOS,Población total,Mujer,0 a 4 años,71759,145439,0.493395857,
382,2020,NAYARIT,Población total,Mujer,0 a 4 años,50999,103601,0.492263588,
383,2020,NUEVO LEÓN,Población total,Mujer,0 a 4 años,225102,454909,0.494828636,
384,2020,OAXACA,Población total,Mujer,0 a 4 años,178550,359853,0.496174827,
385,2020,PUEBLA,Población total,Mujer,0 a 4 años,286513,578779,0.495030055,
386,2020,QUERÉTARO,Población total,Mujer,0 a 4 años,93370,187893,0.496931764,
387,2020,QUINTANA ROO,Población total,Mujer,0 a 4 años,72573,147731,0.49125099,
388,2020,SAN LUIS POTOSÍ,Población total,Mujer,0 a 4 años,114600,230931,0.496252127,
389,2020,SINALOA,Población total,Mujer,0 a 4 años,116191,236236,0.491842903,
390,2020,SONORA,Población total,Mujer,0 a 4 años,107741,218345,0.493443862,
391,2020,TABASCO,Población total,Mujer,0 a 4 años,102208,206877,0.494052021,
392,2020,TAMAULIPAS,Población total,Mujer,0 a 4 años,134164,271340,0.494449768,
393,2020,TLAXCALA,Población total,Mujer,0 a 4 años,54775,110460,0.495880862,
394,2020,VERACRUZ,Población total,Mujer,0 a 4 años,297140,600253,0.495024598,
395,2020,YUCATÁN,Población total,Mujer,0 a 4 años,86651,175986,0.492374393,
396,2020,ZACATECAS,Población total,Mujer,0 a 4 años,75182,151745,0.495449603,
397,2020,NACIONAL,Población total,Mujer,5 a 9 años,5311288,10764379,0.493413322,
398,2020,AGUASCALIENTES,Población total,Mujer,5 a 9 años,64689,131048,0.493628289,
399,2020,BAJA CALIFORNIA,Población total,Mujer,5 a 9 años,147045,299654,0.490715959,
400,2020,BAJA CALIFORNIA SUR,Población total,Mujer,5 a 9 años,32971,66933,0.492597075,
401,2020,CAMPECHE,Población total,Mujer,5 a 9 años,40391,82015,0.492483082,
402,2020,COAHUILA,Población total,Mujer,5 a 9 años,135807,276224,0.491655323,
403,2020,COLIMA,Población total,Mujer,5 a 9 años,29403,60049,0.489650119,
404,2020,CHIAPAS,Población total,Mujer,5 a 9 años,304034,612792,0.496145511,
405,2020,CHIHUAHUA,Población total,Mujer,5 a 9 años,156140,317322,0.492055389,
406,2020,CIUDAD DE MÉXICO,Población total,Mujer,5 a 9 años,277627,563907,0.492327636,
407,2020,DURANGO,Población total,Mujer,5 a 9 años,86217,176033,0.489777485,
408,2020,GUANAJUATO,Población total,Mujer,5 a 9 años,270116,547545,0.49332201,
409,2020,GUERRERO,Población total,Mujer,5 a 9 años,173847,351010,0.495276488,
410,2020,HIDALGO,Población total,Mujer,5 a 9 años,133526,269553,0.495360838,
411,2020,JALISCO,Población total,Mujer,5 a 9 años,354189,718100,0.493230748,
412,2020,MÉXICO,Población total,Mujer,5 a 9 años,681559,1381132,0.493478538,
413,2020,MICHOACÁN,Población total,Mujer,5 a 9 años,218236,441618,0.494173698,
414,2020,MORELOS,Población total,Mujer,5 a 9 años,78298,158935,0.492641646,
415,2020,NAYARIT,Población total,Mujer,5 a 9 años,55942,113942,0.49096909,
416,2020,NUEVO LEÓN,Población total,Mujer,5 a 9 años,228140,463819,0.491872907,
417,2020,OAXACA,Población total,Mujer,5 a 9 años,193258,388759,0.497115179,
418,2020,PUEBLA,Población total,Mujer,5 a 9 años,296362,598550,0.495133239,
419,2020,QUERÉTARO,Población total,Mujer,5 a 9 años,97011,196969,0.492519127,
420,2020,QUINTANA ROO,Población total,Mujer,5 a 9 años,76767,155388,0.494034288,
421,2020,SAN LUIS POTOSÍ,Población total,Mujer,5 a 9 años,119755,242727,0.493373214,
422,2020,SINALOA,Población total,Mujer,5 a 9 años,122685,250496,0.4897683,
423,2020,SONORA,Población total,Mujer,5 a 9 años,121509,246711,0.492515534,
424,2020,TABASCO,Población total,Mujer,5 a 9 años,110352,224058,0.492515331,
425,2020,TAMAULIPAS,Población total,Mujer,5 a 9 años,145029,294344,0.492719403,
426,2020,TLAXCALA,Población total,Mujer,5 a 9 años,58053,117738,0.493069357,
427,2020,VERACRUZ,Población total,Mujer,5 a 9 años,332847,675182,0.492973746,
428,2020,YUCATÁN,Población total,Mujer,5 a 9 años,92220,186122,0.495481458,
429,2020,ZACATECAS,Población total,Mujer,5 a 9 años,77263,155704,0.496217181,
430,2020,NACIONAL,Población total,Mujer,10 a 14 años,5389280,10943540,0.49246222,
431,2020,AGUASCALIENTES,Población total,Mujer,10 a 14 años,63637,129717,0.490583347,
432,2020,BAJA CALIFORNIA,Población total,Mujer,10 a 14 años,153042,312348,0.489972723,
433,2020,BAJA CALIFORNIA SUR,Población total,Mujer,10 a 14 años,33210,67665,0.490800266,
434,2020,CAMPECHE,Población total,Mujer,10 a 14 años,39121,80168,0.487987726,
435,2020,COAHUILA,Población total,Mujer,10 a 14 años,131843,268144,0.491687302,
436,2020,COLIMA,Población total,Mujer,10 a 14 años,29849,60801,0.490929426,
437,2020,CHIAPAS,Población total,Mujer,10 a 14 años,288018,583132,0.493915614,
438,2020,CHIHUAHUA,Población total,Mujer,10 a 14 años,164100,333715,0.491736961,
439,2020,CIUDAD DE MÉXICO,Población total,Mujer,10 a 14 años,299822,608962,0.492349276,
440,2020,DURANGO,Población total,Mujer,10 a 14 años,83507,170271,0.490435835,
441,2020,GUANAJUATO,Población total,Mujer,10 a 14 años,270625,549301,0.492671595,
442,2020,GUERRERO,Población total,Mujer,10 a 14 años,172260,348493,0.494299742,
443,2020,HIDALGO,Población total,Mujer,10 a 14 años,140184,283676,0.494169405,
444,2020,JALISCO,Población total,Mujer,10 a 14 años,350886,714906,0.490814177,
445,2020,MÉXICO,Población total,Mujer,10 a 14 años,724173,1464549,0.494468263,
446,2020,MICHOACÁN,Población total,Mujer,10 a 14 años,210937,426869,0.494149259,
447,2020,MORELOS,Población total,Mujer,10 a 14 años,80786,164177,0.492066489,
448,2020,NAYARIT,Población total,Mujer,10 a 14 años,55609,113335,0.490660431,
449,2020,NUEVO LEÓN,Población total,Mujer,10 a 14 años,227316,462720,0.491260373,
450,2020,OAXACA,Población total,Mujer,10 a 14 años,196776,398362,0.493962778,
451,2020,PUEBLA,Población total,Mujer,10 a 14 años,297522,603375,0.493096333,
452,2020,QUERÉTARO,Población total,Mujer,10 a 14 años,97754,198601,0.49221303,
453,2020,QUINTANA ROO,Población total,Mujer,10 a 14 años,75817,154281,0.491421497,
454,2020,SAN LUIS POTOSÍ,Población total,Mujer,10 a 14 años,124526,252780,0.492625999,
455,2020,SINALOA,Población total,Mujer,10 a 14 años,127661,260172,0.490679243,
456,2020,SONORA,Población total,Mujer,10 a 14 años,126600,258791,0.489197847,
457,2020,TABASCO,Población total,Mujer,10 a 14 años,109206,222698,0.490377103,
458,2020,TAMAULIPAS,Población total,Mujer,10 a 14 años,149987,305853,0.490389174,
459,2020,TLAXCALA,Población total,Mujer,10 a 14 años,58971,119718,0.492582569,
460,2020,VERACRUZ,Población total,Mujer,10 a 14 años,337788,685468,0.492784492,
461,2020,YUCATÁN,Población total,Mujer,10 a 14 años,93304,189137,0.49331437,
462,2020,ZACATECAS,Población total,Mujer,10 a 14 años,74443,151355,0.491843679,
463,2020,NACIONAL,Población total,Mujer,15 a 17 años,3202134,6492674,0.493191865,
464,2020,AGUASCALIENTES,Población total,Mujer,15 a 17 años,38298,78140,0.490120297,
465,2020,BAJA CALIFORNIA,Población total,Mujer,15 a 17 años,89715,183590,0.488670407,
466,2020,BAJA CALIFORNIA SUR,Población total,Mujer,15 a 17 años,19148,39576,0.483828583,
467,2020,CAMPECHE,Población total,Mujer,15 a 17 años,22552,45762,0.492810629,
468,2020,COAHUILA,Población total,Mujer,15 a 17 años,77899,158561,0.491287265,
469,2020,COLIMA,Población total,Mujer,15 a 17 años,17785,36239,0.490769613,
470,2020,CHIAPAS,Población total,Mujer,15 a 17 años,161006,323350,0.497931034,
471,2020,CHIHUAHUA,Población total,Mujer,15 a 17 años,95845,195214,0.490974008,
472,2020,CIUDAD DE MÉXICO,Población total,Mujer,15 a 17 años,186938,380808,0.4908983,
473,2020,DURANGO,Población total,Mujer,15 a 17 años,48449,98442,0.492157819,
474,2020,GUANAJUATO,Población total,Mujer,15 a 17 años,163425,330251,0.494850886,
475,2020,GUERRERO,Población total,Mujer,15 a 17 años,101226,202882,0.498940271,
476,2020,HIDALGO,Población total,Mujer,15 a 17 años,82607,167457,0.493302758,
477,2020,JALISCO,Población total,Mujer,15 a 17 años,210860,427156,0.493636985,
478,2020,MÉXICO,Población total,Mujer,15 a 17 años,438037,887192,0.493734164,
479,2020,MICHOACÁN,Población total,Mujer,15 a 17 años,121955,246270,0.495208511,
480,2020,MORELOS,Población total,Mujer,15 a 17 años,48960,100192,0.488661769,
481,2020,NAYARIT,Población total,Mujer,15 a 17 años,31147,63579,0.489894462,
482,2020,NUEVO LEÓN,Población total,Mujer,15 a 17 años,133644,273481,0.488677458,
483,2020,OAXACA,Población total,Mujer,15 a 17 años,112726,225941,0.498917859,
484,2020,PUEBLA,Población total,Mujer,15 a 17 años,181495,367631,0.493687964,
485,2020,QUERÉTARO,Población total,Mujer,15 a 17 años,57922,117062,0.494797629,
486,2020,QUINTANA ROO,Población total,Mujer,15 a 17 años,42788,86328,0.495644519,
487,2020,SAN LUIS POTOSÍ,Población total,Mujer,15 a 17 años,75963,153485,0.494921328,
488,2020,SINALOA,Población total,Mujer,15 a 17 años,76753,155676,0.493030396,
489,2020,SONORA,Población total,Mujer,15 a 17 años,74634,152327,0.489959101,
490,2020,TABASCO,Población total,Mujer,15 a 17 años,63234,127886,0.494456,
491,2020,TAMAULIPAS,Población total,Mujer,15 a 17 años,86219,175383,0.491604089,
492,2020,TLAXCALA,Población total,Mujer,15 a 17 años,35754,73224,0.48828253,
493,2020,VERACRUZ,Población total,Mujer,15 a 17 años,205795,418032,0.492294848,
494,2020,YUCATÁN,Población total,Mujer,15 a 17 años,56942,115677,0.492249972,
495,2020,ZACATECAS,Población total,Mujer,15 a 17 años,42413,85880,0.493863531,
496,2020,NACIONAL,Población afrodescendiente,Total,0 a 17 años,654057,38247958,0.017100442,
497,2020,AGUASCALIENTES,Población afrodescendiente,Total,0 a 17 años,5893,463335,0.012718659,
498,2020,BAJA CALIFORNIA,Población afrodescendiente,Total,0 a 17 años,13856,1061893,0.013048396,
499,2020,BAJA CALIFORNIA SUR,Población afrodescendiente,Total,0 a 17 años,6974,236629,0.029472296,
500,2020,CAMPECHE,Población afrodescendiente,Total,0 a 17 años,4774,286880,0.016641104,
501,2020,COAHUILA,Población afrodescendiente,Total,0 a 17 años,11212,982841,0.011407746,
502,2020,COLIMA,Población afrodescendiente,Total,0 a 17 años,3236,209402,0.01545353,
503,2020,CHIAPAS,Población afrodescendiente,Total,0 a 17 años,16045,2093426,0.00766447,
504,2020,CHIHUAHUA,Población afrodescendiente,Total,0 a 17 años,14305,1137537,0.012575415,
505,2020,CIUDAD DE MÉXICO,Población afrodescendiente,Total,0 a 17 años,31300,2033581,0.015391568,
506,2020,DURANGO,Población afrodescendiente,Total,0 a 17 años,4265,612346,0.006965017,
507,2020,GUANAJUATO,Población afrodescendiente,Total,0 a 17 años,27612,1965943,0.014045168,
508,2020,GUERRERO,Población afrodescendiente,Total,0 a 17 años,97730,1237843,0.078951854,
509,2020,HIDALGO,Población afrodescendiente,Total,0 a 17 años,12704,958875,0.013248859,
510,2020,JALISCO,Población afrodescendiente,Total,0 a 17 años,33755,2531145,0.013335862,
511,2020,MÉXICO,Población afrodescendiente,Total,0 a 17 años,68807,5009259,0.013735964,
512,2020,MICHOACÁN,Población afrodescendiente,Total,0 a 17 años,19020,1544594,0.012313916,
513,2020,MORELOS,Población afrodescendiente,Total,0 a 17 años,9136,568743,0.016063494,
514,2020,NAYARIT,Población afrodescendiente,Total,0 a 17 años,2552,394457,0.006469653,
515,2020,NUEVO LEÓN,Población afrodescendiente,Total,0 a 17 años,22829,1654929,0.013794549,
516,2020,OAXACA,Población afrodescendiente,Total,0 a 17 años,60736,1372915,0.044238718,
517,2020,PUEBLA,Población afrodescendiente,Total,0 a 17 años,29709,2148335,0.013828849,
518,2020,QUERÉTARO,Población afrodescendiente,Total,0 a 17 años,10035,700525,0.014324971,
519,2020,QUINTANA ROO,Población afrodescendiente,Total,0 a 17 años,12801,543728,0.023543022,
520,2020,SAN LUIS POTOSÍ,Población afrodescendiente,Total,0 a 17 años,14729,879923,0.016738965,
521,2020,SINALOA,Población afrodescendiente,Total,0 a 17 años,10376,902580,0.011495934,
522,2020,SONORA,Población afrodescendiente,Total,0 a 17 años,10628,876174,0.012130011,
523,2020,TABASCO,Población afrodescendiente,Total,0 a 17 años,9903,781519,0.012671477,
524,2020,TAMAULIPAS,Población afrodescendiente,Total,0 a 17 años,9643,1046920,0.009210828,
525,2020,TLAXCALA,Población afrodescendiente,Total,0 a 17 años,4382,421140,0.010405091,
526,2020,VERACRUZ,Población afrodescendiente,Total,0 a 17 años,52496,2378935,0.022067017,
527,2020,YUCATÁN,Población afrodescendiente,Total,0 a 17 años,18605,666922,0.027896816,
528,2020,ZACATECAS,Población afrodescendiente,Total,0 a 17 años,4009,544684,0.007360231,
529,2020,NACIONAL,Población afrodescendiente,Total,0 a 4 años,163386,10047365,0.016261577,
530,2020,AGUASCALIENTES,Población afrodescendiente,Total,0 a 4 años,1684,124430,0.013533714,
531,2020,BAJA CALIFORNIA,Población afrodescendiente,Total,0 a 4 años,3438,266301,0.012910203,
532,2020,BAJA CALIFORNIA SUR,Población afrodescendiente,Total,0 a 4 años,1788,62455,0.028628613,
533,2020,CAMPECHE,Población afrodescendiente,Total,0 a 4 años,1227,78935,0.015544435,
534,2020,COAHUILA,Población afrodescendiente,Total,0 a 4 años,3004,279912,0.010731944,
535,2020,COLIMA,Población afrodescendiente,Total,0 a 4 años,797,52313,0.015235219,
